"STATE","YEAR","OFFENSE","AW","AB"
"37",2006,40,1,0
"37",2006,40,8,0
"37",2006,40,2,0
"37",2006,40,0,1
"37",2006,40,1,0
"37",2006,40,2,1
"37",2006,40,2,0
"37",2006,40,2,0
"37",2006,40,0,0
"37",2006,11,1,0
"37",2006,40,7,1
"37",2006,11,1,0
"37",2006,40,11,2
"37",2006,40,32,1
"37",2006,40,1,0
"37",2006,40,4,1
"37",2006,40,26,6
"37",2006,40,16,0
"37",2006,40,0,0
"37",2006,40,6,0
"37",2006,40,11,2
"37",2006,40,1,0
"37",2006,40,3,1
"37",2006,40,13,1
"37",2006,40,2,0
"37",2006,11,1,0
"37",2006,40,25,3
"37",2006,40,8,0
"37",2006,40,6,1
"37",2006,40,7,0
"37",2006,40,1,0
"37",2006,40,16,1
"37",2006,40,10,1
"37",2006,40,7,0
"37",2006,40,12,1
"37",2006,40,3,0
"37",2006,40,1,0
"37",2006,11,1,0
"37",2006,40,0,0
"37",2006,40,4,0
"37",2006,40,64,9
"37",2006,40,6,1
"37",2006,40,4,0
"37",2006,40,0,0
"37",2006,40,14,0
"37",2006,40,49,1
"37",2006,40,7,0
"37",2006,40,0,0
"37",2006,40,9,0
"37",2006,40,12,2
"37",2006,40,2,0
"37",2006,40,2,0
"37",2006,40,1,0
"37",2006,11,1,0
"37",2006,40,17,0
"37",2006,40,5,0
"37",2006,40,4,1
"37",2006,40,2,0
"37",2006,40,3,0
"37",2006,11,1,0
"37",2006,40,10,2
"37",2006,40,1,1
"37",2006,40,11,3
"37",2006,40,82,1
"37",2006,40,3,0
"37",2006,40,1,0
"37",2006,40,14,0
"37",2006,40,16,5
"37",2006,40,1,1
"37",2006,40,11,1
"37",2006,40,4,0
"37",2006,40,13,22
"37",2006,40,1,0
"37",2006,40,2,1
"37",2006,40,13,2
"37",2006,40,1,0
"37",2006,40,7,0
"37",2006,40,1,0
"37",2006,40,1,0
"37",2006,40,1,0
"37",2006,40,1,1
"37",2006,40,7,0
"37",2006,40,3,0
"37",2006,40,1,0
"37",2006,40,1,0
"37",2006,40,5,0
"37",2006,11,0,1
"37",2006,40,21,6
"37",2006,40,0,1
"37",2006,11,1,1
"37",2006,40,17,1
"37",2006,40,1,0
"37",2006,40,10,9
"37",2006,40,3,0
"37",2006,40,22,13
"37",2006,40,16,0
"37",2006,40,8,0
"37",2006,40,9,7
"37",2006,40,13,0
"37",2006,40,3,2
"37",2006,40,11,1
"37",2006,40,4,0
"37",2006,40,19,4
"37",2006,40,2,1
"37",2006,40,1,0
"37",2006,40,2,0
"37",2006,40,2,0
"37",2006,40,1,0
"37",2006,40,4,5
"37",2006,40,10,0
"37",2006,40,5,0
"37",2006,11,1,0
"37",2006,40,48,3
"37",2006,40,1,0
"37",2006,40,1,0
"37",2006,40,7,0
"37",2006,40,2,0
"37",2006,40,7,2
"37",2006,11,2,3
"37",2006,40,24,24
"37",2006,40,3,0
"37",2006,40,10,0
"37",2006,40,10,0
"37",2006,40,8,3
"37",2006,40,5,0
"37",2006,11,0,1
"37",2006,40,20,3
"37",2006,11,1,0
"37",2006,40,12,1
"37",2006,40,14,0
"37",2006,40,2,0
"37",2006,11,4,0
"37",2006,40,48,4
"37",2006,40,13,4
"37",2006,40,1,0
"37",2006,40,2,0
"37",2006,11,1,0
"37",2006,40,4,0
"37",2006,40,5,1
"37",2006,40,4,0
"37",2006,40,4,0
"37",2006,11,1,0
"37",2006,40,180,7
"37",2006,11,38,174
"37",2006,40,1161,3457
"37",2006,11,6,25
"37",2006,40,195,432
"38",2006,40,1,0
"38",2006,40,9,1
"38",2006,40,8,0
"38",2006,40,9,1
"38",2006,40,2,0
"38",2006,11,0,1
"38",2006,40,25,3
"38",2006,11,2,0
"38",2006,40,21,0
"38",2006,40,2,0
"38",2006,40,1,0
"38",2006,40,28,12
"38",2006,40,2,0
"38",2006,40,2,0
"38",2006,40,22,14
"38",2006,11,1,0
"38",2006,40,31,4
"38",2006,40,3,1
"38",2006,40,19,4
"38",2006,40,13,1
"38",2006,11,1,0
"38",2006,40,6,1
"38",2006,11,1,0
"38",2006,40,8,0
"38",2006,11,2,2
"38",2006,40,32,14
"38",2006,11,4,2
"38",2006,40,27,27
"38",2006,40,1,0
"38",2006,40,5,2
"38",2006,40,21,11
"38",2006,40,1,0
"38",2006,40,6,0
"38",2006,40,4,0
"38",2006,40,3,0
"38",2006,40,7,0
"38",2006,40,5,2
"38",2006,40,2,0
"38",2006,40,8,1
"38",2006,40,3,0
"38",2006,40,1,1
"38",2006,40,0,0
"38",2006,40,1,2
"38",2006,40,0,1
"38",2006,40,2,0
"38",2006,40,2,0
"38",2006,40,0,1
"39",2006,40,7,2
"39",2006,11,0,2
"39",2006,40,14,42
"39",2006,40,2,2
"39",2006,11,0,7
"39",2006,40,57,38
"39",2006,11,1,0
"39",2006,40,7,15
"39",2006,40,3,5
"39",2006,40,1,0
"39",2006,40,0,2
"39",2006,40,0,1
"39",2006,11,1,0
"39",2006,40,0,3
"39",2006,11,0,1
"39",2006,40,1,16
"39",2006,40,0,6
"39",2006,11,6,2
"39",2006,40,123,49
"39",2006,11,0,2
"39",2006,40,21,25
"39",2006,40,3,1
"39",2006,40,4,5
"39",2006,40,0,2
"39",2006,40,3,3
"39",2006,40,1,0
"39",2006,11,0,2
"39",2006,40,11,17
"39",2006,40,1,11
"39",2006,40,0,4
"39",2006,40,0,6
"39",2006,11,0,1
"39",2006,40,29,16
"39",2006,40,1,14
"39",2006,40,3,2
"39",2006,40,0,9
"39",2006,11,2,2
"39",2006,40,82,90
"39",2006,40,15,14
"39",2006,40,5,8
"39",2006,40,4,3
"39",2006,11,1,11
"39",2006,40,73,59
"39",2006,11,1,0
"39",2006,40,5,7
"39",2006,40,11,12
"39",2006,11,0,1
"39",2006,40,0,0
"39",2006,11,0,1
"39",2006,40,10,9
"39",2006,40,1,0
"39",2006,40,4,4
"39",2006,40,0,5
"39",2006,11,2,5
"39",2006,40,108,121
"39",2006,11,0,21
"39",2006,40,54,145
"39",2006,40,42,31
